64784.3137255,6538.07106599,19582.8220859
3632.13939981,204.379562044,1195.91457753
1677.90262172,102.003642987,461.961503208
1195.91457753,153.144940747,307.129798903
1037.03703704,153.144940747,255.707762557
931.608133087,255.707762557,255.707762557
826.568265683,358.645928637,255.707762557
774.193548387,617.647058824,204.379562044
774.193548387,931.608133087,255.707762557
721.915285451,1462.68656716,255.707762557
721.915285451,2278.14569536,255.707762557
669.733210672,3402.12150434,255.707762557
669.733210672,4990.0990099,255.707762557
669.733210672,6985.68507157,255.707762557
617.647058824,9392.78131635,255.707762557
617.647058824,12217.0542636,255.707762557
617.647058824,15296.2962963,255.707762557
565.656565657,18576.2711864,307.129798903
565.656565657,21777.7777778,255.707762557
565.656565657,25052.6315789,307.129798903
565.656565657,28038.1991814,307.129798903
565.656565657,31128.7128713,307.129798903
513.76146789,33927.0072993,307.129798903
513.76146789,36631.5789474,307.129798903
513.76146789,39503.875969,358.645928637
513.76146789,42402.5559105,358.645928637
513.76146789,45149.4252874,358.645928637
513.76146789,47703.7037037,358.645928637
513.76146789,50206.8965517,358.645928637
513.76146789,52641.9753086,358.645928637
513.76146789,54990.990991,410.256410256
513.76146789,57235.2941176,410.256410256
461.961503208,59355.8052434,410.256410256
461.961503208,61333.3333333,410.256410256
461.961503208,63379.8449612,410.256410256
461.961503208,65259.8425197,461.961503208
461.961503208,67200.0,461.961503208
461.961503208,69203.2520325,461.961503208
461.961503208,71010.3092784,461.961503208
461.961503208,72870.292887,461.961503208
461.961503208,74508.4745763,513.76146789
461.961503208,76188.8412017,513.76146789
461.961503208,77913.0434783,513.76146789
461.961503208,79682.8193833,513.76146789
461.961503208,81193.7639198,513.76146789
461.961503208,82738.7387387,513.76146789
461.961503208,84318.9066059,565.656565657
461.961503208,85935.483871,565.656565657
461.961503208,87589.7435897,565.656565657
461.961503208,88941.1764706,565.656565657
461.961503208,90318.2897862,617.647058824
461.961503208,91721.822542,617.647058824
461.961503208,93514.5631068,617.647058824
461.961503208,94611.2469438,617.647058824
461.961503208,96098.7654321,617.647058824
461.961503208,97233.8308458,669.733210672
461.961503208,98773.8693467,669.733210672
461.961503208,99949.3670886,669.733210672
461.961503208,101544.757033,669.733210672
461.961503208,102762.886598,669.733210672
461.961503208,104000.0,721.915285451
461.961503208,105256.544503,721.915285451
461.961503208,106532.98153,721.915285451
461.961503208,107395.225464,721.915285451
461.961503208,109147.453083,774.193548387
461.961503208,110037.735849,774.193548387
461.961503208,111391.304348,774.193548387
461.961503208,112767.123288,774.193548387
461.961503208,113696.969697,774.193548387
461.961503208,114637.119114,826.568265683
461.961503208,116067.039106,826.568265683
461.961503208,117033.707865,826.568265683
461.961503208,118504.249292,826.568265683
461.961503208,119498.575499,879.039704524
461.961503208,120504.297994,879.039704524
461.961503208,121521.613833,879.039704524
461.961503208,122550.724638,879.039704524
461.961503208,124116.959064,931.608133087
461.961503208,125176.470588,931.608133087
461.961503208,125710.914454,931.608133087
461.961503208,126789.317507,931.608133087
461.961503208,127880.597015,931.608133087
461.961503208,128984.984985,984.273820537
461.961503208,130102.719033,984.273820537
461.961503208,131234.042553,984.273820537
461.961503208,131804.878049,984.273820537
461.961503208,132957.055215,1037.03703704
461.961503208,134123.45679,1037.03703704
461.961503208,134712.074303,1037.03703704
461.961503208,135900.311526,1037.03703704
461.961503208,137103.448276,1089.89805375
461.961503208,138321.766562,1089.89805375
461.961503208,138936.708861,1089.89805375
461.961503208,140178.343949,1089.89805375
461.961503208,140805.111821,1142.85714286
461.961503208,142070.73955,1142.85714286
461.961503208,142709.677419,1142.85714286
461.961503208,144000.0,1142.85714286
461.961503208,144651.465798,1195.91457753
461.961503208,145967.213115,1195.91457753
461.961503208,146631.578947,1195.91457753
461.961503208,147300.330033,1195.91457753
461.961503208,148651.162791,1249.07063197
461.961503208,149333.333333,1249.07063197
461.961503208,150020.06689,1249.07063197
461.961503208,151407.407407,1249.07063197
461.961503208,152108.108108,1302.3255814
461.961503208,152813.559322,1302.3255814
461.961503208,154238.90785,1302.3255814
461.961503208,154958.90411,1302.3255814
461.961503208,155683.848797,1355.67970205
461.961503208,156413.793103,1355.67970205
461.961503208,157148.788927,1355.67970205
461.961503208,158634.146341,1355.67970205
461.961503208,159384.615385,1409.1332712
461.961503208,160140.350877,1409.1332712
461.961503208,160901.408451,1409.1332712
461.961503208,161667.844523,1462.68656716
461.961503208,162439.716312,1462.68656716
461.961503208,163217.081851,1462.68656716
513.76146789,164000.0,1462.68656716
513.76146789,164788.530466,1462.68656716
461.961503208,165582.733813,1516.33986928
461.961503208,166382.67148,1516.33986928
461.961503208,167188.405797,1516.33986928
461.961503208,168000.0,1570.09345794
461.961503208,168817.518248,1570.09345794
461.961503208,169641.025641,1570.09345794
461.961503208,170470.588235,1570.09345794
513.76146789,171306.273063,1570.09345794
513.76146789,172148.148148,1623.94761459
513.76146789,172996.282528,1623.94761459
513.76146789,173850.746269,1623.94761459
513.76146789,174711.610487,1677.90262172
513.76146789,175578.947368,1677.90262172
513.76146789,176452.830189,1677.90262172
513.76146789,177333.333333,1677.90262172
461.961503208,178220.532319,1731.95876289
513.76146789,179114.503817,1731.95876289
513.76146789,180015.32567,1731.95876289
513.76146789,180015.32567,1731.95876289
513.76146789,180923.076923,1786.1163227
513.76146789,181837.837838,1786.1163227
513.76146789,182759.689922,1786.1163227
513.76146789,183688.715953,1840.37558685
513.76146789,184625.0,1840.37558685
513.76146789,184625.0,1840.37558685
513.76146789,185568.627451,1894.73684211
513.76146789,186519.685039,1894.73684211
513.76146789,187478.26087,1894.73684211
513.76146789,187478.26087,1894.73684211
513.76146789,188444.444444,1894.73684211
513.76146789,189418.326693,1949.20037629
513.76146789,190400.0,1949.20037629
513.76146789,191389.558233,2003.76647834
513.76146789,192387.096774,2003.76647834
513.76146789,192387.096774,2003.76647834
513.76146789,193392.712551,2003.76647834
513.76146789,194406.504065,2003.76647834
513.76146789,194406.504065,2058.43543827
513.76146789,195428.571429,2058.43543827
513.76146789,196459.016393,2058.43543827
513.76146789,196459.016393,2058.43543827
513.76146789,197497.942387,2113.20754717
513.76146789,198545.454545,2113.20754717
513.76146789,198545.454545,2113.20754717
513.76146789,199601.659751,2168.08309726
513.76146789,200666.666667,2168.08309726
513.76146789,200666.666667,2168.08309726
513.76146789,201740.585774,2168.08309726
513.76146789,202823.529412,2223.06238185
513.76146789,203915.611814,2223.06238185
513.76146789,203915.611814,2223.06238185
513.76146789,205016.949153,2278.14569536
513.76146789,205016.949153,2278.14569536
513.76146789,207247.863248,2278.14569536
513.76146789,207247.863248,2278.14569536
513.76146789,208377.682403,2333.33333333
513.76146789,208377.682403,2333.33333333
513.76146789,209517.241379,2333.33333333
513.76146789,210666.666667,2388.62559242
513.76146789,210666.666667,2388.62559242
513.76146789,211826.086957,2388.62559242
513.76146789,211826.086957,2388.62559242
513.76146789,212995.633188,2444.0227704
513.76146789,212995.633188,2444.0227704
513.76146789,214175.438596,2444.0227704
513.76146789,214175.438596,2444.0227704
513.76146789,215365.638767,2499.52516619
513.76146789,215365.638767,2499.52516619
513.76146789,216566.371681,2499.52516619
513.76146789,217777.777778,2555.13307985
513.76146789,217777.777778,2555.13307985
513.76146789,219000.0,2555.13307985
513.76146789,219000.0,2555.13307985
513.76146789,220233.183857,2610.84681256
513.76146789,221477.477477,2610.84681256
565.656565657,221477.477477,2610.84681256
565.656565657,222733.031674,2610.84681256
565.656565657,222733.031674,2666.66666667
565.656565657,224000.0,2666.66666667
513.76146789,224000.0,2666.66666667
565.656565657,225278.538813,2722.59294566
513.76146789,225278.538813,2722.59294566
565.656565657,226568.807339,2722.59294566
565.656565657,226568.807339,2722.59294566
513.76146789,227870.967742,2778.6259542
565.656565657,227870.967742,2778.6259542
565.656565657,229185.185185,2778.6259542
513.76146789,229185.185185,2834.76599809
565.656565657,230511.627907,2834.76599809
565.656565657,230511.627907,2834.76599809
565.656565657,231850.46729,2834.76599809
565.656565657,231850.46729,2891.01338432
565.656565657,233201.877934,2891.01338432
565.656565657,233201.877934,2891.01338432
513.76146789,234566.037736,2947.36842105
565.656565657,234566.037736,2947.36842105
565.656565657,235943.127962,2947.36842105
565.656565657,235943.127962,2947.36842105
565.656565657,237333.333333,3003.83141762
565.656565657,237333.333333,3003.83141762
565.656565657,238736.842105,3003.83141762
565.656565657,238736.842105,3060.40268456
565.656565657,240153.846154,3060.40268456
565.656565657,240153.846154,3060.40268456
565.656565657,240153.846154,3060.40268456
565.656565657,241584.541063,3117.08253359
565.656565657,241584.541063,3117.08253359
565.656565657,243029.126214,3117.08253359
565.656565657,243029.126214,3117.08253359
565.656565657,244487.804878,3173.87127762
565.656565657,244487.804878,3173.87127762
565.656565657,244487.804878,3173.87127762
565.656565657,245960.784314,3230.76923077
565.656565657,245960.784314,3230.76923077
565.656565657,247448.275862,3230.76923077
565.656565657,247448.275862,3230.76923077
565.656565657,248950.49505,3287.77670837
565.656565657,248950.49505,3287.77670837
565.656565657,248950.49505,3287.77670837
565.656565657,250467.661692,3344.89402697
565.656565657,250467.661692,3344.89402697
565.656565657,252000.0,3344.89402697
565.656565657,252000.0,3344.89402697
565.656565657,252000.0,3344.89402697
565.656565657,253547.738693,3402.12150434
565.656565657,253547.738693,3402.12150434
565.656565657,255111.111111,3402.12150434
565.656565657,255111.111111,3459.45945946
565.656565657,255111.111111,3459.45945946
565.656565657,256690.35533,3459.45945946
565.656565657,256690.35533,3516.90821256
565.656565657,258285.714286,3516.90821256
565.656565657,258285.714286,3516.90821256
565.656565657,258285.714286,3516.90821256
565.656565657,259897.435897,3574.46808511
565.656565657,259897.435897,3574.46808511
565.656565657,259897.435897,3574.46808511
565.656565657,261525.773196,3574.46808511
565.656565657,261525.773196,3632.13939981
565.656565657,261525.773196,3632.13939981
565.656565657,263170.984456,3632.13939981
565.656565657,263170.984456,3689.92248062
565.656565657,264833.333333,3689.92248062
565.656565657,264833.333333,3689.92248062
565.656565657,264833.333333,3689.92248062
565.656565657,266513.089005,3747.81765276
565.656565657,266513.089005,3747.81765276
565.656565657,266513.089005,3747.81765276
565.656565657,266513.089005,3747.81765276
565.656565657,268210.526316,3805.82524272
565.656565657,268210.526316,3805.82524272
565.656565657,269925.925926,3805.82524272
565.656565657,269925.925926,3863.94557823
565.656565657,269925.925926,3863.94557823
565.656565657,269925.925926,3863.94557823
565.656565657,271659.574468,3863.94557823
565.656565657,271659.574468,3922.17898833
565.656565657,273411.764706,3922.17898833
565.656565657,273411.764706,3922.17898833
565.656565657,273411.764706,3922.17898833
565.656565657,275182.795699,3980.52580331
617.647058824,275182.795699,3980.52580331
565.656565657,275182.795699,3980.52580331
617.647058824,276972.972973,4038.98635478
565.656565657,276972.972973,4038.98635478
565.656565657,276972.972973,4038.98635478
565.656565657,278782.608696,4038.98635478
565.656565657,278782.608696,4097.56097561
617.647058824,280612.021858,4097.56097561
565.656565657,280612.021858,4097.56097561
617.647058824,280612.021858,4097.56097561
617.647058824,280612.021858,4156.25
617.647058824,282461.538462,4156.25
565.656565657,282461.538462,4156.25
617.647058824,282461.538462,4156.25
565.656565657,284331.491713,4215.05376344
565.656565657,284331.491713,4215.05376344
617.647058824,284331.491713,4215.05376344
617.647058824,286222.222222,4273.97260274
617.647058824,286222.222222,4273.97260274
565.656565657,286222.222222,4273.97260274
617.647058824,288134.078212,4273.97260274
617.647058824,288134.078212,4333.00685602
565.656565657,288134.078212,4333.00685602
617.647058824,290067.41573,4333.00685602
617.647058824,290067.41573,4333.00685602
617.647058824,290067.41573,4392.15686275
617.647058824,290067.41573,4392.15686275
617.647058824,292022.59887,4392.15686275
617.647058824,292022.59887,4392.15686275
617.647058824,292022.59887,4451.42296369
617.647058824,294000.0,4451.42296369
617.647058824,294000.0,4451.42296369
617.647058824,294000.0,4510.80550098
617.647058824,296000.0,4510.80550098
617.647058824,296000.0,4510.80550098
617.647058824,296000.0,4570.30481809
617.647058824,296000.0,4570.30481809
617.647058824,298022.988506,4570.30481809
617.647058824,298022.988506,4570.30481809
617.647058824,298022.988506,4629.92125984
617.647058824,298022.988506,4629.92125984
617.647058824,300069.364162,4629.92125984
617.647058824,300069.364162,4629.92125984
617.647058824,300069.364162,4689.65517241
617.647058824,302139.534884,4689.65517241
617.647058824,302139.534884,4689.65517241
617.647058824,302139.534884,4689.65517241
617.647058824,302139.534884,4749.50690335
617.647058824,304233.918129,4749.50690335
617.647058824,304233.918129,4749.50690335
617.647058824,304233.918129,4749.50690335
617.647058824,306352.941176,4809.47680158
617.647058824,306352.941176,4809.47680158
617.647058824,306352.941176,4809.47680158
617.647058824,308497.04142,4809.47680158
617.647058824,308497.04142,4869.56521739
617.647058824,308497.04142,4869.56521739
617.647058824,308497.04142,4869.56521739
617.647058824,308497.04142,4929.77250247
617.647058824,310666.666667,4929.77250247
617.647058824,310666.666667,4929.77250247
617.647058824,310666.666667,4929.77250247
617.647058824,310666.666667,4990.0990099
617.647058824,312862.275449,4990.0990099
617.647058824,312862.275449,4990.0990099
617.647058824,312862.275449,5050.54509415
617.647058824,312862.275449,5050.54509415
617.647058824,312862.275449,5050.54509415
617.647058824,315084.337349,5050.54509415
617.647058824,315084.337349,5111.11111111
